CTD,,,
#Software Version: CTD_Exchange_Encode_v1.0g (Diggs),,,
#SUMFILE_NAME:     p18su.txt,,,
#SUMFILE_MOD_DATE: Fri Jan  4 13:31:35 2002,,,
#CTDFILE_NAME:     cg394w187.ctd,,,
#CTDFILE_MOD_DATE: Fri Jan  4 13:31:43 2002,,,
#DEPTH_TYPE      : UNC,,,
#EVENT_CODE      : BO,,,
NUMBER_HEADERS = 10,,,
EXPOCODE = 31DSCG94_3,,,
SECT = P18N,,,
STNNBR =   187,,,
CASTNO =     1,,,
DATE = 19940424,,,
TIME =  1235,,,
LATITUDE =   20.4983,,,
LONGITUDE = -110.0000,,,
DEPTH =  3138,,,
CTDPRS,CTDTMP,CTDSAL,CTDOXY
DBAR,ITS-90,PSS-78,UMOL/KG
181,12.4342,34.7366,11.1
182,12.4304,34.7393,11.3
183,12.4197,34.7422,11.3
184,12.4054,34.743,10.9
185,12.3946,34.745,10
186,12.3827,34.7457,9.1
187,12.3671,34.747,8.3
188,12.3593,34.7489,7.8
189,12.3314,34.7473,7.5
190,12.3115,34.7481,7.1
191,12.3011,34.7475,7.4
192,12.2917,34.7466,8.1
193,12.2765,34.7454,8.5
194,12.2561,34.7444,8.7
195,12.2302,34.7435,8.6
196,12.2038,34.7425,8.3
197,12.1945,34.7424,8.1
198,12.1953,34.7422,7.6
199,12.1914,34.7421,7.1
200,12.1535,34.7392,6.8
201,12.1314,34.7388,6.3
202,12.0948,34.7387,6.3
203,12.0588,34.7377,6.3
204,12.0493,34.7379,6.5
205,12.0445,34.7373,7.2
206,12.0324,34.736,7.8
207,12.0138,34.736,8
208,12.0032,34.7357,8.3
209,11.9996,34.7355,8
210,12.0001,34.7356,7.6
211,11.9705,34.7328,7.3
212,11.9454,34.7319,6.7
213,11.936,34.7313,6.4
214,11.929,34.7308,6.2
215,11.9113,34.7297,6
216,11.8875,34.7299,6.2
217,11.8366,34.7316,6.4
218,11.8151,34.7306,6.9
219,11.787,34.7273,7
220,11.7821,34.7288,6.9
221,11.7835,34.7297,6.8
222,11.7499,34.7262,6.8
223,11.7132,34.7231,6.6
224,11.7004,34.7206,6.2
225,11.6964,34.7192,6
226,11.668,34.7174,6
227,11.6533,34.7166,5.9
228,11.6364,34.7163,5.7
229,11.6107,34.7155,5.6
230,11.5852,34.7151,5.6
231,11.566,34.7163,5.6
232,11.5382,34.7167,5.6
233,11.5202,34.7182,5.7
234,11.5105,34.7165,5.8
235,11.4847,34.7147,5.9
236,11.4628,34.7156,5.9
237,11.446,34.7156,5.8
238,11.4379,34.7154,6
239,11.4277,34.7145,6
240,11.4169,34.7135,5.6
241,11.4006,34.7119,5.2
242,11.3788,34.7108,5.1
243,11.3659,34.7107,5
244,11.3595,34.7102,5.1
245,11.3479,34.7092,4.8
246,11.3292,34.7074,4.9
247,11.312,34.7056,5.1
248,11.2972,34.704,5.2
249,11.2829,34.7025,5
250,11.2564,34.7017,5.3
251,11.243,34.7017,5.4
252,11.2272,34.6994,5.4
253,11.2107,34.6981,5.3
254,11.2056,34.6978,5.1
255,11.1989,34.697,4.8
256,11.1826,34.6948,4.8
257,11.1821,34.6953,4.3
258,11.138,34.6913,4
259,11.099,34.6895,3.7
260,11.0756,34.688,3.7
261,11.042,34.6862,3.7
262,11.0203,34.6849,4
263,10.9961,34.6835,4.1
264,10.974,34.6807,4.4
265,10.9239,34.6772,4.3
266,10.8996,34.676,4.3
267,10.8924,34.6757,4.2
268,10.8797,34.6746,4.2
269,10.8638,34.6737,4
270,10.8459,34.6729,3.9
271,10.8346,34.6722,3.7
272,10.7989,34.6691,3.7
273,10.7647,34.6669,3.6
274,10.7099,34.6626,3.8
275,10.691,34.6616,3.9
276,10.6727,34.6604,3.7
277,10.6672,34.6605,3.7
278,10.6636,34.6606,3.8
279,10.6566,34.661,3.8
280,10.6458,34.661,3.9
281,10.6334,34.6607,3.8
282,10.6141,34.659,3.6
283,10.5812,34.6566,3.4
284,10.5499,34.6542,3.3
285,10.5393,34.6539,3.5
286,10.5185,34.6536,3.7
287,10.5032,34.6526,3.6
288,10.4907,34.6521,3.4
289,10.4826,34.652,3.3
290,10.4695,34.6506,3.2
291,10.4551,34.6493,3.4
292,10.4361,34.6483,3.2
293,10.4192,34.6473,3.3
294,10.405,34.6465,3.1
295,10.3927,34.6457,2.9
296,10.3781,34.6446,2.8
297,10.3655,34.644,2.8
298,10.3399,34.6423,2.8
299,10.33,34.6423,3.1
300,10.3218,34.642,3
301,10.3194,34.6435,3.1
302,10.3142,34.6448,3
303,10.3056,34.6443,3
304,10.282,34.6419,3
305,10.2654,34.6428,3
306,10.2493,34.6412,2.9
307,10.2315,34.6393,2.6
308,10.2211,34.6382,2.6
309,10.2055,34.638,2.8
310,10.2064,34.6384,2.8
311,10.1727,34.6366,2.8
312,10.1437,34.6341,2.7
313,10.1272,34.6335,2.7
314,10.1244,34.6333,2.8
315,10.1233,34.6334,2.6
316,10.1193,34.6329,2.2
317,10.0924,34.6309,2.1
318,10.0642,34.6293,2.2
319,10.041,34.6287,2.4
320,10.0134,34.6265,2.5
321,9.9682,34.623,2.7
322,9.9521,34.6213,3
323,9.9292,34.6198,2.9
324,9.9086,34.6194,2.7
325,9.8818,34.6181,2.1
326,9.8669,34.6177,1.9
327,9.8605,34.6166,1.7
328,9.8503,34.6161,1.6
329,9.8384,34.6157,1.7
330,9.8384,34.6159,1.9
331,9.8357,34.6157,2.4
332,9.8289,34.6154,3
333,9.8186,34.6144,2.9
334,9.8008,34.6133,2.8
335,9.7981,34.615,2.8
336,9.7889,34.6131,2.6
